"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","75","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithNonLatinId","Project with non-latin id can not be created by Super user",""
"passed","Sat Mar 22 15:17:53 GMT 2025","Sat Mar 22 15:17:53 GMT 2025","82","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProject","Project with correct data can be created by Super user",""
"passed","Sat Mar 22 15:17:53 GMT 2025","Sat Mar 22 15:17:53 GMT 2025","105","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","208","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Mar 22 15:17:51 GMT 2025","Sat Mar 22 15:17:52 GMT 2025","405","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Admin",""
"passed","Sat Mar 22 15:17:54 GMT 2025","Sat Mar 22 15:17:54 GMT 2025","124","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Mar 22 15:17:56 GMT 2025","Sat Mar 22 15:17:56 GMT 2025","183","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Admin",""
"passed","Sat Mar 22 15:17:53 GMT 2025","Sat Mar 22 15:17:53 GMT 2025","110","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","45","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanCreateProjectWithEmtpySourceProject","User should not be able to create a copy with empty info about source project",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","67","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Super user",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","155","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCopyProject","User should not be able to create a copy of non existing project",""
"passed","Sat Mar 22 15:17:53 GMT 2025","Sat Mar 22 15:17:53 GMT 2025","102","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","50","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithXInvalidIdAndEmptyName","Project with invalid id and empty name can not be created by Super user",""
"passed","Sat Mar 22 15:17:54 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","39","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyIdAndName","Project with empty id and name can not be created by Super user",""
"passed","Sat Mar 22 15:17:55 GMT 2025","Sat Mar 22 15:17:55 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
