"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","34","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanCreateProjectWithEmtpySourceProject","User should not be able to create a copy with empty info about source project",""
"passed","Sat Mar 22 15:05:45 GMT 2025","Sat Mar 22 15:05:48 GMT 2025","2684","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanCreateBuildType","User should be able to create build type",""
"passed","Sat Mar 22 15:05:49 GMT 2025","Sat Mar 22 15:05:50 GMT 2025","332","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Admin",""
"passed","Sat Mar 22 15:05:51 GMT 2025","Sat Mar 22 15:05:52 GMT 2025","647","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","60","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Super user",""
"passed","Sat Mar 22 15:05:53 GMT 2025","Sat Mar 22 15:05:53 GMT 2025","141","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanNotCreateProjectWithTheSameName","Project with the same name can not be created by Super user",""
"passed","Sat Mar 22 15:05:51 GMT 2025","Sat Mar 22 15:05:51 GMT 2025","95","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:05:53 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","314","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectIdMoreThan225Symbols","Project with id > 225 symbols can not be created by Super user",""
"passed","Sat Mar 22 15:05:45 GMT 2025","Sat Mar 22 15:05:45 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCanNotCreateBuildTypeForAnotherUser","Project admin should not be able to create build type for not their project",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","49","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithXInvalidIdAndEmptyName","Project with invalid id and empty name can not be created by Super user",""
"passed","Sat Mar 22 15:05:51 GMT 2025","Sat Mar 22 15:05:51 GMT 2025","92","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:05:48 GMT 2025","Sat Mar 22 15:05:49 GMT 2025","568","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanNotCreateTwoBuildTypesWithTheSameId","User should not be able to create two build types with the same id",""
"passed","Sat Mar 22 15:05:52 GMT 2025","Sat Mar 22 15:05:52 GMT 2025","166","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Super user",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","57","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithNonLatinId","Project with non-latin id can not be created by Super user",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","130","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCopyProject","User should not be able to create a copy of non existing project",""
"passed","Sat Mar 22 15:05:50 GMT 2025","Sat Mar 22 15:05:50 GMT 2025","438","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameName","Project with the same name can not be created by Admin",""
"passed","Sat Mar 22 15:04:42 GMT 2025","Sat Mar 22 15:05:33 GMT 2025","50456","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sat Mar 22 15:05:45 GMT 2025","Sat Mar 22 15:05:45 GMT 2025","7","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCanCreateBuildType","Project admin should be able to create build type for their project",""
"passed","Sat Mar 22 15:05:49 GMT 2025","Sat Mar 22 15:05:49 GMT 2025","337","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanCreateProject","Project with correct data can be created by Admin",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","78","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Mar 22 15:05:55 GMT 2025","Sat Mar 22 15:05:55 GMT 2025","168","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Admin",""
"passed","Sat Mar 22 15:05:52 GMT 2025","Sat Mar 22 15:05:52 GMT 2025","71","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Mar 22 15:05:51 GMT 2025","Sat Mar 22 15:05:51 GMT 2025","112","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","43","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Mar 22 15:05:50 GMT 2025","Sat Mar 22 15:05:50 GMT 2025","108","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProject","Project with correct data can be created by Super user",""
"passed","Sat Mar 22 15:05:55 GMT 2025","Sat Mar 22 15:05:55 GMT 2025","204","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","56","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Mar 22 15:05:55 GMT 2025","Sat Mar 22 15:05:55 GMT 2025","194","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Mar 22 15:05:51 GMT 2025","Sat Mar 22 15:05:51 GMT 2025","120","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:54 GMT 2025","61","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyIdAndName","Project with empty id and name can not be created by Super user",""
"passed","Sat Mar 22 15:05:54 GMT 2025","Sat Mar 22 15:05:55 GMT 2025","203","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
