"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 12 09:36:43 GMT 2025","Sat Apr 12 09:36:46 GMT 2025","2688","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanCreateBuildType","User should be able to create build type",""
"passed","Sat Apr 12 09:36:49 GMT 2025","Sat Apr 12 09:36:49 GMT 2025","89","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Apr 12 09:36:43 GMT 2025","Sat Apr 12 09:36:43 GMT 2025","8","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCanCreateBuildType","Project admin should be able to create build type for their project",""
"passed","Sat Apr 12 09:36:49 GMT 2025","Sat Apr 12 09:36:49 GMT 2025","108","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Apr 12 09:36:49 GMT 2025","Sat Apr 12 09:36:49 GMT 2025","73","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProject","Project with correct data can be created by Super user",""
"passed","Sat Apr 12 09:36:50 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","92","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectIdMoreThan225Symbols","Project with id > 225 symbols can not be created by Super user",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","55","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Apr 12 09:36:48 GMT 2025","Sat Apr 12 09:36:49 GMT 2025","461","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameName","Project with the same name can not be created by Admin",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:52 GMT 2025","293","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","56","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyIdAndName","Project with empty id and name can not be created by Super user",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","107","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Apr 12 09:36:50 GMT 2025","Sat Apr 12 09:36:50 GMT 2025","154","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Super user",""
"passed","Sat Apr 12 09:36:50 GMT 2025","Sat Apr 12 09:36:50 GMT 2025","92","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Super user",""
"passed","Sat Apr 12 09:36:52 GMT 2025","Sat Apr 12 09:36:52 GMT 2025","199","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Apr 12 09:36:48 GMT 2025","Sat Apr 12 09:36:48 GMT 2025","412","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Admin",""
"passed","Sat Apr 12 09:36:43 GMT 2025","Sat Apr 12 09:36:43 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCanNotCreateBuildTypeForAnotherUser","Project admin should not be able to create build type for not their project",""
"passed","Sat Apr 12 09:36:50 GMT 2025","Sat Apr 12 09:36:50 GMT 2025","150","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanNotCreateProjectWithTheSameName","Project with the same name can not be created by Super user",""
"passed","Sat Apr 12 09:36:46 GMT 2025","Sat Apr 12 09:36:47 GMT 2025","624","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanNotCreateTwoBuildTypesWithTheSameId","User should not be able to create two build types with the same id",""
"passed","Sat Apr 12 09:36:47 GMT 2025","Sat Apr 12 09:36:48 GMT 2025","321","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanCreateProject","Project with correct data can be created by Admin",""
"passed","Sat Apr 12 09:36:51 GMT 2025","Sat Apr 12 09:36:51 GMT 2025","52","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithXInvalidIdAndEmptyName","Project with invalid id and empty name can not be created by Super user",""
"passed","Sat Apr 12 09:36:52 GMT 2025","Sat Apr 12 09:36:52 GMT 2025","306","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Apr 12 09:36:49 GMT 2025","Sat Apr 12 09:36:49 GMT 2025","108","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Apr 12 09:35:41 GMT 2025","Sat Apr 12 09:36:31 GMT 2025","49841","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
